,violation_id,violation_name,Place,Region,StoreID,Camid,timestamp,total_violations
346,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
347,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
348,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
349,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
350,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
351,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
352,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
353,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
354,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
355,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
356,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
357,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
358,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
359,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
360,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
361,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,0
362,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
363,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
364,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
365,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,3
366,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
367,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
368,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
369,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
370,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
371,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
372,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
373,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
374,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
375,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
376,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
377,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
378,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
379,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
380,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
381,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
382,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
383,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,3
384,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
385,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
386,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,3
387,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
388,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
389,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
390,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
391,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
392,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
393,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,3
394,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,3
395,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
396,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,2
397,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
398,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
399,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 16:58:20,1
400,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
401,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
402,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
403,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
404,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
405,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
406,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
407,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
408,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
409,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
410,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
411,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
412,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
413,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
414,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
415,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
416,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
417,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
418,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
419,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
420,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
421,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
422,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
423,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
424,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
425,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
426,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
427,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
428,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
429,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
430,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
431,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
432,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
433,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
434,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
435,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
436,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
437,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
438,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
439,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
440,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
441,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
442,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
443,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
444,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
445,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
446,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
447,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
448,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
449,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
450,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
451,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
452,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
453,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
454,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
455,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
456,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
457,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
458,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
459,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
460,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
461,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
462,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
463,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
464,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
465,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
466,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
467,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
468,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
469,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
470,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
471,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
472,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
473,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
474,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
475,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
476,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
477,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
478,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
479,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
480,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
481,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
482,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
483,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
484,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
485,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
486,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
487,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
488,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
489,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
490,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
491,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
492,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
493,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
494,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
495,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
496,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
497,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
498,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
499,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
500,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
501,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
502,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
503,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
504,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
505,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
506,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
507,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
508,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
509,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
510,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
511,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
512,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
513,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
514,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
515,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
516,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
517,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
518,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
519,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
520,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
521,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
522,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
523,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
524,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
525,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
526,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
527,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
528,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
529,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
530,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
531,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
532,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
533,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
534,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
535,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
536,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
537,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
538,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
539,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
540,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
541,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
542,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
543,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
544,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
545,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
546,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
547,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
548,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
549,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
550,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
551,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
552,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
553,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
554,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
555,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
556,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
557,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
558,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
559,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
560,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
561,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
562,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
563,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
564,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
565,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
566,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
567,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
568,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
569,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
570,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
571,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
572,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
573,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
574,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
575,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
576,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
577,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
578,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
579,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,2
580,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
581,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
582,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
583,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
584,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
585,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
586,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
587,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
588,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
589,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
590,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
591,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
592,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
593,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
594,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
595,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
596,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,1
597,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
598,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
599,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 17:58:20,0
600,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
601,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
602,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
603,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
604,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
605,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
606,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
607,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
608,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
609,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
610,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
611,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
612,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
613,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
614,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
615,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
616,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
617,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
618,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
619,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
620,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
621,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
622,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
623,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
624,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
625,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
626,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
627,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
628,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
629,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
630,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
631,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
632,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
633,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
634,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
635,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
636,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
637,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
638,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
639,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
640,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
641,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
642,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
643,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
644,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
645,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
646,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
647,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
648,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
649,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
650,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
651,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
652,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
653,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
654,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
655,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
656,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
657,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
658,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
659,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
660,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
661,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
662,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
663,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
664,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
665,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
666,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
667,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
668,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
669,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
670,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
671,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
672,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
673,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
674,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
675,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
676,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
677,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
678,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
679,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
680,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
681,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
682,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
683,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
684,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,0
685,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
686,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
687,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
688,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,2
689,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,2
690,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,2
691,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,2
692,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
693,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,1
694,1,Missing harinet,Middle East,Qatar,2,224,2020-11-13 18:58:20,2
